id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104651407720500	,P1X0gwosc,"【腰腹吸脂】即刻分享
术前概况：腰腹脂肪堆积严重，下腹鼓起，侧面正面分层夸张！尤其是在下腹脂肪挤压下，腰腹线条扭曲，模糊！
方案设计：去除多余脂肪为重点，塑造平坦下腹和纤细腰部，让分层感消失，正侧两个视角都体现紧致感和线条感！
即刻呈现：腰腹大量的多余脂肪去除干净，脂肪堆积感消失，分层感也消失，折角线条明显好看！
腰腹吸脂纯量：4300#熊路遥体雕##吸脂##腰腹环吸##腰腹吸脂##好物分享#吸脂
 
上海",,https://wx4.sinaimg.cn/large/008q764kgy1hvym5vp2zsj32d03g4b2e.jpg,,上海,2024-11-25T17:33:17,iPhone 16 Pro Max,13,12,6,"熊路遥体雕,吸脂,腰腹环吸,腰腹吸脂,好物分享",,2024-11-25 17:33:17,True
5104604531920188	,P1VMF83wM,"【手臂吸脂】即刻分享
术前概况：手臂脂肪堆积严重，外侧脂肪较厚，因为内侧脂肪堆积，下垂也明显。拜拜肉视觉过于明显！
方案设计：去除多余手臂脂肪为，塑造纤细手臂，注重线条流畅性。改变下垂 让手臂紧实，无松弛感。
即刻呈现：手臂上侧多余脂肪去除干净，脂肪堆积感消失，下垂感去除，呈现紧实骨感，整体纤细好看协调。拜拜肉彻底消失！
吸脂纯量：1430
左臂：700
右臂： 730#吸脂# #熊路遥体雕# #手臂吸脂案例分享# #手臂吸脂# #好物分享# 
吸脂
 
上海",,https://wx3.sinaimg.cn/large/008q764kgy1hvygsg9hcsj32nm3ji1l1.jpg,,上海,2024-11-25T14:27:02,iPhone 16 Pro Max,11,9,5,"吸脂,熊路遥体雕,手臂吸脂案例分享,手臂吸脂,好物分享",,2024-11-25 14:27:02,True
5104312883614684	,P1Ocgfalm,"【腰腹吸脂】即刻分享
术前概况：腰腹脂肪堆积严重，下腹鼓起，由于脂肪堆积加重纹路颜色和存在感，线条模糊！
方案设计：去除多余脂肪为重点，塑造平坦下腹和纤细腰部，线条流畅！
即刻呈现：腰腹多余脂肪去除干净，脂肪堆积感消失，下垂感去除，线条流畅，纹路明显淡化
腰腹吸脂纯量：3900#熊路遥体雕##吸脂##腰腹环吸##腰腹吸脂#吸脂",,https://wx2.sinaimg.cn/large/008q764kgy1hvxjb5bf5ej32d03jix6t.jpg,,,2024-11-24T19:08:08,iPhone 16 Pro Max,25,17,7,"熊路遥体雕,吸脂,腰腹环吸,腰腹吸脂",,2024-11-24 19:08:08,True
5104012687318428	,P1Go4uHRa,"【腿部环吸】即刻分享
术前概况：大腿小腿脂肪堆积严重，在脂肪挤压下腿部线条模糊，凹凸不平，象腿感明显！
方案设计：去除多余脂肪为重点，注重线条流畅性。打造纤细感大小腿！
即刻呈现：腿部多余脂肪去除干净，脂肪堆积感消失，堆积去除，整体纤细好看协调。双腿笔直，线条流畅好看👍
吸脂纯量：5700
左腿：2800
右腿：2900#熊路遥体雕##小腿吸脂##大腿吸脂##大腿环吸#吸脂#吸脂# 
上海",,https://wx1.sinaimg.cn/large/008q764kgy1hvwksvlnnnj31x53jinpf.jpg,,上海,2024-11-23T23:15:15,iPhone 16 Pro Max,29,24,11,"熊路遥体雕,小腿吸脂,大腿吸脂,大腿环吸,吸脂",,2024-11-23 23:15:15,True
5103995158529532	,P1FVNzMV6,"【手臂吸脂】即刻分享
术前概况：手臂两侧脂肪堆积严重，尤其下侧脂肪，因为皮肉松弛，下垂也严重。拜拜肉视觉过于明显！
方案设计：去除多余脂肪为重点，塑造纤细手臂，注重线条流畅性。改变下垂 让手臂紧实，无松弛感。
即刻呈现：手臂上侧多余脂肪去除干净，脂肪堆积感消失，下垂感去除，呈现紧实骨感，整体纤细好看协调。拜拜肉彻底消失！
吸脂纯量：1380
左臂：680
右臂：700#吸脂##熊路遥体雕##手臂吸脂##手臂吸脂案例分享#吸脂
 
上海",,https://wx2.sinaimg.cn/large/008q764kgy1hvwip6fvblj32mx31ohdw.jpg,,上海,2024-11-23T22:05:36,iPhone 16 Pro Max,26,19,4,"吸脂,熊路遥体雕,手臂吸脂,手臂吸脂案例分享",,2024-11-23 22:05:36,True
5103645143600887	,P1wPgf6KP,"【小腿吸脂修复175天】分享
术前概况：之前别院做过一次小腿吸脂，但是第一次吸取脂肪量太少术后自觉无变化。
方案设计：去除多余小腿脂肪，塑造纤细小腿，并且让小腿线条流畅，外部平整！
术后175天：小腿线条流畅、自然。脂肪去除量达到要求。较术前差别大，符合预期要求！
吸脂纯量：610
左腿：320
右腿：290
吸脂#吸脂##小腿吸脂##小腿##熊路遥体雕# 
上海",,https://wx3.sinaimg.cn/large/008q764kgy1hvvelt2uxij33f529db2b.jpg,,上海,2024-11-22T22:54:46,iPhone 16 Pro Max,21,18,5,"吸脂,小腿吸脂,小腿,熊路遥体雕",,2024-11-22 22:54:46,True
5103614655203477	,P1w25lPF3,"脂肪填充功课：
1.什么是脂肪结节？
2.什么原因导致脂肪结节？
3.怎样降低结节率？#自体脂肪隆胸##自体脂肪填充##自体脂肪丰臀##自体脂肪丰胸#吸脂
 
上海
 ",,https://wx2.sinaimg.cn/large/008q764kgy1hvvb4tnfupj30kk1h27il.jpg,,上海,2024-11-22T20:53:37,iPhone 16 Pro Max,17,14,5,"自体脂肪隆胸,自体脂肪填充,自体脂肪丰臀,自体脂肪丰胸",,2024-11-22 20:53:37,True
5103263353146623	,P1mTtdczZ,"吸脂功课：
为什么吸脂要把出血量降到最低？
①能保障脂肪的完整性，杂质少，纯度高，如果后期需要填充存活率会更高
② 吸脂部位的损伤（血管和神经）做到最小，可以肉眼看到术后即刻淤青更少
③ 术后疼痛感会更轻，手术后期恢复也会更快，术后也不需要大量输液。#吸脂##熊路遥体雕#吸脂
 
上海",,https://wx2.sinaimg.cn/large/008q764kgy1hvu5a81cujj31400u0n5p.jpg,,上海,2024-11-21T21:37:40,iPhone 16 Pro Max,17,15,5,"吸脂,熊路遥体雕",,2024-11-21 21:37:40,True
5103245258918691	,P1mqhBq9R,"【手臂吸脂】即刻分享
术前概况：手臂脂肪堆积严重，麒麟臂明显！
方案设计：去除多余脂肪为重点，塑造纤细手臂，注重线条流畅性。改变下垂 增加紧实感和上下手臂的协调性。预计手臂维度术后即刻掉10cm以上
即刻呈现：手臂多余脂肪去除干净，脂肪堆积感消失，下垂感去除，呈现紧实骨感，整体纤细好看协调。
手臂吸脂纯量：2100
左臂：1000
右臂：1100#吸脂##手臂吸脂##熊路遥手臂吸脂##手臂吸脂案例分享##好物分享#吸脂
  
网页链接
 #腰腹环吸# 
体雕医生熊路遥的微博视频",,,"https://f.video.weibocdn.com/o0/YIpDR6qelx08jLAmTfza01041200pPQO0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732873389&ssig=GkyhRNPQEG&KID=unistore,video",,2024-11-21T20:25:46,微博视频号,31,29,7,"吸脂,手臂吸脂,熊路遥手臂吸脂,手臂吸脂案例分享,好物分享,腰腹环吸",,2024-11-21 20:25:46,True
5103123342821765	,P1jfEbQ4l,"【手臂吸脂】即刻分享
术前概况：手臂脂肪堆积不算严重，但是由于松弛原因，下垂严重，拜拜肉明显，手臂线条模糊
方案设计：去除下垂脂肪为重点，塑造纤细手臂，注重线条流畅性。 增加紧实感和上下手臂的协调性。
即刻呈现：手臂下侧多余脂肪去除干净，脂肪堆积感消失，下垂感去除，呈现紧实骨感，整体纤细好看协调。
吸脂纯量：980
左臂：480
右臂：500#手臂吸脂##手臂吸脂案例分享##熊路遥体雕#吸脂#吸脂#",,https://wx1.sinaimg.cn/large/008q764kgy1hvtqpoq4qwj30xc0xcql1.jpg,,,2024-11-21T12:21:19,iPhone 16 Pro Max,12,5,5,"手臂吸脂,手臂吸脂案例分享,熊路遥体雕,吸脂",,2024-11-21 12:21:19,True
5102931236360664	,P1efNqGHm,"【腰腹吸脂】术后即刻分享
术前概况：正面腰腹脂肪堆积，线条模糊，侧面小腹突出。腰形呈h,缺乏曲线感
方案设计：去除下腹的多余脂肪，塑造自然双c线！去除下腹堆积感，改变h腰形。
即刻效果：去除多余脂肪后，腰部线条清晰，双c线明显，下腹平坦。
吸脂纯脂肪量：3000#吸脂##熊路遥体雕##腰腹吸脂##腰腹环吸##好物分享#吸脂
 
上海",,https://wx2.sinaimg.cn/large/008q764kgy1hvt4mvntzuj30xc0xctsf.jpg,,上海,2024-11-20T23:37:57,iPhone 16 Pro Max,8,7,5,"吸脂,熊路遥体雕,腰腹吸脂,腰腹环吸,好物分享",,2024-11-20 23:37:57,True
5102839385031903	,P1bREl71J,"【手臂吸脂】即刻分享
术前概况：手臂两侧脂肪堆积严重，尤其下侧脂肪，因为皮肉松弛，下垂也严重。整个脂肪过多显得手臂厚重，线条模糊，比例不协调。
方案设计：去除多余脂肪为重点，改善下垂！塑造纤细手臂，注重线条流畅性。增加紧实感和上下手臂的协调性。
即刻呈现：手臂上侧多余脂肪去除干净，脂肪堆积感消失，下垂感去除，呈现紧实骨感，整体纤细好看协调。
吸脂纯量：960
左臂：480
右臂：480#熊路遥体雕##好物分享##手臂吸脂##吸脂#吸脂",,https://wx3.sinaimg.cn/large/008q764kgy1hvsu11bt6jj30xc0xch6a.jpg,,,2024-11-20T17:32:58,iPhone 16 Pro Max,18,23,9,"熊路遥体雕,好物分享,手臂吸脂,吸脂",,2024-11-20 17:32:58,True
5102485918974187	,P12FxBEAX,"【手臂吸脂】即刻分享
术前概况：手臂两侧脂肪堆积严重，尤其下侧脂肪，因为皮肉松弛，下垂也严重。整个上臂厚重，线条模糊，比例不协调。
方案设计：去除多余脂肪为重点，塑造纤细手臂，注重线条流畅性。改变下垂 增加紧实感和上下手臂的协调性。
即刻呈现：手臂上侧多余脂肪去除干净，脂肪堆积感消失，下垂感去除，呈现紧实骨感，整体纤细好看协调。
吸脂纯量：1350
左臂：650
右臂：700#手臂吸脂##熊路遥体雕##好物分享##手臂吸脂案例分享##吸脂#吸脂
 
上海",,https://wx1.sinaimg.cn/large/008q764kgy1hvrpg14zbuj30xc0xcju0.jpg,,上海,2024-11-19T18:08:24,iPhone 16 Pro Max,10,7,4,"手臂吸脂,熊路遥体雕,好物分享,手臂吸脂案例分享,吸脂",,2024-11-19 18:08:24,True
